case_id,reference,sft_prediction,reference_grpo,grpo_prediction,sft_correct,grpo_correct
sc_1996_insc_766,allowed,allowed,allowed,dismissed,True,False
sc_1960_insc_12,dismissed,dismissed,dismissed,dismissed,True,True
sc_2014_insc_472,dismissed,dismissed,dismissed,allowed,True,False
sc_1960_insc_268,dismissed,allowed,dismissed,dismissed,False,True
sc_1998_insc_253,allowed,dismissed,allowed,dismissed,False,False
sc_2009_insc_166,allowed,allowed,allowed,allowed,True,True
sc_1954_insc_112,dismissed,allowed,dismissed,allowed,False,False
sc_1991_insc_149,allowed,dismissed,allowed,allowed,False,True
in_abs_train_4520,dismissed,allowed,dismissed,allowed,False,False
sc_1953_insc_30,allowed,allowed,allowed,dismissed,True,False
in_abs_train_4268,allowed,dismissed,allowed,dismissed,False,False
sc_1970_insc_45,allowed,allowed,allowed,allowed,True,True
in_abs_train_1308,dismissed,dismissed,dismissed,dismissed,True,True
sc_2010_insc_274,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3535,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_693,allowed,allowed,allowed,dismissed,True,False
sc_2017_insc_1259,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3109,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_1178,dismissed,dismissed,dismissed,dismissed,True,True
sc_1985_insc_121,allowed,dismissed,allowed,allowed,False,True
sc_2002_insc_318,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_86,allowed,dismissed,allowed,dismissed,False,False
sc_1961_insc_270,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1111,dismissed,allowed,dismissed,dismissed,False,True
sc_1968_insc_264,dismissed,dismissed,dismissed,dismissed,True,True
sc_1959_insc_138,allowed,dismissed,allowed,dismissed,False,False
sc_1987_insc_315,allowed,allowed,allowed,dismissed,True,False
sc_2011_insc_303,allowed,dismissed,allowed,dismissed,False,False
sc_1999_insc_520,allowed,dismissed,allowed,dismissed,False,False
sc_1965_insc_297,dismissed,dismissed,dismissed,dismissed,True,True
sc_2018_insc_260,allowed,dismissed,allowed,dismissed,False,False
sc_2016_insc_1111,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_567,allowed,dismissed,allowed,dismissed,False,False
sc_2022_insc_34,dismissed,allowed,dismissed,allowed,False,False
sc_2005_insc_423,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_5739,dismissed,dismissed,dismissed,allowed,True,False
sc_2024_insc_119,allowed,dismissed,allowed,dismissed,False,False
sc_1950_insc_39,allowed,allowed,allowed,allowed,True,True
sc_2023_insc_674,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_572,dismissed,dismissed,dismissed,allowed,True,False
sc_2007_insc_786,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_3251,dismissed,dismissed,dismissed,dismissed,True,True
sc_2001_insc_281,dismissed,dismissed,dismissed,dismissed,True,True
sc_2009_insc_109,dismissed,allowed,dismissed,allowed,False,False
sc_2006_insc_1027,dismissed,dismissed,dismissed,dismissed,True,True
sc_1960_insc_37,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_1071,dismissed,allowed,dismissed,allowed,False,False
sc_2023_insc_782,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_1386,dismissed,allowed,dismissed,allowed,False,False
sc_2024_insc_223,allowed,allowed,allowed,allowed,True,True
sc_2001_insc_443,dismissed,allowed,dismissed,allowed,False,False
sc_1991_insc_160,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_1430,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_509,dismissed,dismissed,dismissed,dismissed,True,True
sc_2005_insc_566,allowed,dismissed,allowed,allowed,False,True
sc_1965_insc_194,allowed,dismissed,allowed,dismissed,False,False
sc_2001_insc_60,dismissed,dismissed,dismissed,dismissed,True,True
sc_1958_insc_114,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2942,dismissed,allowed,dismissed,dismissed,False,True
sc_1989_insc_367,allowed,dismissed,allowed,allowed,False,True
sc_1998_insc_229,allowed,allowed,allowed,allowed,True,True
sc_2005_insc_149,allowed,allowed,allowed,allowed,True,True
sc_1969_insc_104,allowed,dismissed,allowed,dismissed,False,False
sc_2017_insc_358,allowed,allowed,allowed,allowed,True,True
sc_2016_insc_1141,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_1198,dismissed,dismissed,dismissed,allowed,True,False
sc_2015_insc_471,dismissed,dismissed,dismissed,dismissed,True,True
sc_2023_insc_1073,dismissed,allowed,dismissed,allowed,False,False
sc_2003_insc_478,allowed,dismissed,allowed,allowed,False,True
sc_2021_insc_680,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_1166,dismissed,allowed,dismissed,allowed,False,False
sc_1989_insc_43,dismissed,allowed,dismissed,dismissed,False,True
sc_2023_insc_870,dismissed,dismissed,dismissed,dismissed,True,True
sc_1979_insc_91,allowed,allowed,allowed,allowed,True,True
sc_2005_insc_446,dismissed,allowed,dismissed,allowed,False,False
sc_2015_insc_493,dismissed,allowed,dismissed,allowed,False,False
sc_1997_insc_257,dismissed,allowed,dismissed,allowed,False,False
sc_2022_insc_1291,allowed,dismissed,allowed,dismissed,False,False
sc_2016_insc_1145,dismissed,dismissed,dismissed,dismissed,True,True
sc_2016_insc_343,allowed,allowed,allowed,allowed,True,True
sc_1995_insc_285,dismissed,allowed,dismissed,allowed,False,False
sc_1970_insc_100,allowed,dismissed,allowed,dismissed,False,False
sc_1994_insc_132,dismissed,allowed,dismissed,allowed,False,False
sc_1999_insc_467,allowed,allowed,allowed,dismissed,True,False
sc_2003_insc_674,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6327,dismissed,dismissed,dismissed,dismissed,True,True
sc_1971_insc_276,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_197,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_996,allowed,dismissed,allowed,allowed,False,True
sc_2012_insc_435,dismissed,allowed,dismissed,allowed,False,False
sc_1989_insc_335,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_6654,dismissed,allowed,dismissed,dismissed,False,True
sc_2018_insc_821,allowed,dismissed,allowed,dismissed,False,False
sc_2006_insc_252,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2156,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_93,dismissed,allowed,dismissed,allowed,False,False
sc_1966_insc_266,allowed,allowed,allowed,allowed,True,True
sc_1970_insc_225,dismissed,dismissed,dismissed,dismissed,True,True
sc_1998_insc_356,allowed,dismissed,allowed,dismissed,False,False
sc_1961_insc_107,dismissed,dismissed,dismissed,dismissed,True,True
sc_1973_insc_150,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_636,allowed,allowed,allowed,dismissed,True,False
sc_1996_insc_626,allowed,allowed,allowed,allowed,True,True
in_abs_train_3597,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_349,dismissed,dismissed,dismissed,dismissed,True,True
sc_2023_insc_491,allowed,allowed,allowed,allowed,True,True
sc_2013_insc_399,allowed,allowed,allowed,allowed,True,True
sc_1995_insc_880,allowed,allowed,allowed,allowed,True,True
sc_2022_insc_287,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_139,allowed,allowed,allowed,allowed,True,True
sc_1998_insc_80,dismissed,allowed,dismissed,allowed,False,False
sc_2006_insc_476,allowed,dismissed,allowed,dismissed,False,False
sc_1975_insc_54,allowed,dismissed,allowed,dismissed,False,False
sc_2019_insc_795,allowed,dismissed,allowed,allowed,False,True
sc_2018_insc_1103,allowed,allowed,allowed,allowed,True,True
sc_2018_insc_1182,allowed,allowed,allowed,allowed,True,True
sc_1979_insc_240,dismissed,allowed,dismissed,allowed,False,False
sc_1990_insc_3,allowed,allowed,allowed,allowed,True,True
sc_1968_insc_158,dismissed,allowed,dismissed,allowed,False,False
sc_1954_insc_99,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3428,dismissed,allowed,dismissed,dismissed,False,True
sc_1967_insc_58,allowed,allowed,allowed,allowed,True,True
sc_2005_insc_538,allowed,allowed,allowed,dismissed,True,False
in_abs_train_5800,allowed,allowed,allowed,dismissed,True,False
in_abs_train_3705,allowed,dismissed,allowed,allowed,False,True
sc_2006_insc_354,allowed,allowed,allowed,allowed,True,True
sc_2019_insc_1346,dismissed,dismissed,dismissed,dismissed,True,True
sc_2005_insc_621,allowed,allowed,allowed,dismissed,True,False
sc_2007_insc_119,allowed,dismissed,allowed,dismissed,False,False
sc_1998_insc_474,allowed,allowed,allowed,allowed,True,True
sc_1999_insc_271,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_409,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_2804,allowed,allowed,allowed,allowed,True,True
sc_1965_insc_197,dismissed,allowed,dismissed,dismissed,False,True
sc_2002_insc_409,allowed,dismissed,allowed,dismissed,False,False
sc_2017_insc_447,dismissed,allowed,dismissed,dismissed,False,True
sc_2001_insc_190,allowed,dismissed,allowed,dismissed,False,False
sc_2019_insc_979,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_1306,dismissed,dismissed,dismissed,dismissed,True,True
sc_1962_insc_189,dismissed,allowed,dismissed,dismissed,False,True
sc_2015_insc_135,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_506,dismissed,allowed,dismissed,allowed,False,False
sc_2024_insc_289,allowed,dismissed,allowed,dismissed,False,False
sc_2012_insc_117,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_263,allowed,allowed,allowed,allowed,True,True
sc_2003_insc_519,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_4799,dismissed,allowed,dismissed,allowed,False,False
sc_2015_insc_841,allowed,allowed,allowed,allowed,True,True
sc_1976_insc_326,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_3398,dismissed,dismissed,dismissed,dismissed,True,True
sc_1966_insc_81,dismissed,allowed,dismissed,dismissed,False,True
sc_2020_insc_444,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_883,dismissed,dismissed,dismissed,allowed,True,False
sc_1982_insc_45,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_6998,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2807,allowed,allowed,allowed,dismissed,True,False
sc_2011_insc_34,allowed,dismissed,allowed,allowed,False,True
in_abs_train_1126,dismissed,dismissed,dismissed,dismissed,True,True
sc_2017_insc_464,allowed,dismissed,allowed,dismissed,False,False
sc_2021_insc_292,allowed,allowed,allowed,dismissed,True,False
sc_2016_insc_1198,allowed,allowed,allowed,allowed,True,True
sc_1980_insc_92,dismissed,dismissed,dismissed,allowed,True,False
sc_2006_insc_308,dismissed,allowed,dismissed,dismissed,False,True
sc_1966_insc_249,dismissed,dismissed,dismissed,dismissed,True,True
sc_1973_insc_105,allowed,allowed,allowed,allowed,True,True
sc_2000_insc_468,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_856,allowed,dismissed,allowed,dismissed,False,False
sc_2014_insc_329,dismissed,allowed,dismissed,dismissed,False,True
sc_1996_insc_1467,dismissed,allowed,dismissed,allowed,False,False
sc_1957_insc_75,allowed,dismissed,allowed,dismissed,False,False
sc_1996_insc_1246,dismissed,allowed,dismissed,allowed,False,False
sc_2010_insc_357,dismissed,dismissed,dismissed,allowed,True,False
sc_1995_insc_482,allowed,allowed,allowed,allowed,True,True
sc_2014_insc_154,dismissed,dismissed,dismissed,dismissed,True,True
sc_1997_insc_6,allowed,allowed,allowed,allowed,True,True
sc_1974_insc_82,dismissed,allowed,dismissed,allowed,False,False
sc_2014_insc_474,allowed,dismissed,allowed,dismissed,False,False
sc_2023_insc_231,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6896,dismissed,dismissed,dismissed,dismissed,True,True
sc_2021_insc_899,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_4948,dismissed,dismissed,dismissed,dismissed,True,True
sc_2020_insc_122,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_450,dismissed,allowed,dismissed,dismissed,False,True
sc_2008_insc_1121,dismissed,dismissed,dismissed,allowed,True,False
sc_2013_insc_663,allowed,dismissed,allowed,dismissed,False,False
sc_1978_insc_181,dismissed,dismissed,dismissed,dismissed,True,True
sc_1957_insc_23,allowed,dismissed,allowed,dismissed,False,False
sc_1995_insc_14,dismissed,allowed,dismissed,allowed,False,False
sc_2017_insc_662,dismissed,allowed,dismissed,dismissed,False,True
sc_1997_insc_245,allowed,allowed,allowed,allowed,True,True
sc_2024_insc_175,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_5631,allowed,allowed,allowed,allowed,True,True
sc_2015_insc_422,allowed,dismissed,allowed,dismissed,False,False
sc_1967_insc_280,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3586,allowed,dismissed,allowed,dismissed,False,False
sc_2013_insc_140,dismissed,dismissed,dismissed,dismissed,True,True
sc_1985_insc_192,dismissed,dismissed,dismissed,dismissed,True,True
sc_1972_insc_76,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_1765,dismissed,dismissed,dismissed,allowed,True,False
sc_2014_insc_25,allowed,allowed,allowed,dismissed,True,False
sc_2017_4_78_88_en,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_492,allowed,allowed,allowed,dismissed,True,False
sc_1975_insc_225,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_290,allowed,allowed,allowed,allowed,True,True
sc_2022_insc_344,dismissed,allowed,dismissed,allowed,False,False
sc_1994_insc_395,allowed,dismissed,allowed,allowed,False,True
sc_2012_insc_68,allowed,dismissed,allowed,dismissed,False,False
sc_2016_insc_585,dismissed,dismissed,dismissed,dismissed,True,True
sc_2017_insc_421,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_1059,dismissed,allowed,dismissed,allowed,False,False
sc_1984_insc_156,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_660,allowed,allowed,allowed,dismissed,True,False
sc_2001_insc_465,dismissed,dismissed,dismissed,dismissed,True,True
sc_1986_insc_85,dismissed,allowed,dismissed,dismissed,False,True
sc_2021_insc_778,allowed,allowed,allowed,allowed,True,True
sc_2005_insc_69,dismissed,dismissed,dismissed,dismissed,True,True
sc_1997_insc_328,dismissed,allowed,dismissed,allowed,False,False
sc_2021_insc_570,allowed,allowed,allowed,allowed,True,True
sc_1950_insc_1,dismissed,dismissed,dismissed,allowed,True,False
sc_1995_insc_123,allowed,allowed,allowed,allowed,True,True
sc_1997_insc_396,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_30,allowed,allowed,allowed,allowed,True,True
sc_1982_insc_1,dismissed,allowed,dismissed,allowed,False,False
sc_2015_insc_745,allowed,dismissed,allowed,allowed,False,True
sc_1975_insc_214,allowed,dismissed,allowed,dismissed,False,False
sc_1952_insc_78,dismissed,dismissed,dismissed,dismissed,True,True
sc_1970_insc_121,dismissed,dismissed,dismissed,allowed,True,False
sc_2017_insc_656,allowed,allowed,allowed,allowed,True,True
sc_1967_insc_232,allowed,dismissed,allowed,dismissed,False,False
sc_2012_insc_325,dismissed,dismissed,dismissed,allowed,True,False
sc_1994_insc_211,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_1423,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_3702,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_1497,allowed,allowed,allowed,allowed,True,True
sc_1976_insc_175,allowed,allowed,allowed,allowed,True,True
sc_2009_insc_1275,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_7021,allowed,dismissed,allowed,allowed,False,True
sc_2004_insc_500,allowed,dismissed,allowed,dismissed,False,False
sc_1989_insc_163,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_553,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_1855,dismissed,dismissed,dismissed,allowed,True,False
sc_1992_insc_334,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_219,allowed,allowed,allowed,allowed,True,True
sc_1996_insc_136,dismissed,allowed,dismissed,dismissed,False,True
sc_2011_insc_135,allowed,allowed,allowed,allowed,True,True
sc_2023_insc_676,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_190,dismissed,allowed,dismissed,allowed,False,False
sc_2015_insc_654,allowed,allowed,allowed,allowed,True,True
sc_1992_insc_19,allowed,dismissed,allowed,allowed,False,True
sc_2006_insc_994,dismissed,dismissed,dismissed,allowed,True,False
sc_1967_insc_84,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_1264,allowed,allowed,allowed,allowed,True,True
sc_2023_insc_368,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3571,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_1336,dismissed,allowed,dismissed,allowed,False,False
sc_2007_insc_469,dismissed,dismissed,dismissed,dismissed,True,True
sc_1989_insc_355,allowed,allowed,allowed,allowed,True,True
sc_2002_insc_394,dismissed,dismissed,dismissed,allowed,True,False
sc_1955_insc_22,allowed,dismissed,allowed,dismissed,False,False
sc_1958_insc_93,dismissed,allowed,dismissed,allowed,False,False
sc_1994_insc_142,allowed,allowed,allowed,dismissed,True,False
in_abs_train_4761,allowed,dismissed,allowed,allowed,False,True
sc_2002_insc_307,dismissed,dismissed,dismissed,allowed,True,False
sc_2018_insc_1162,allowed,allowed,allowed,allowed,True,True
sc_2002_insc_293,allowed,dismissed,allowed,dismissed,False,False
sc_1962_insc_374,dismissed,dismissed,dismissed,dismissed,True,True
sc_1967_insc_76,allowed,allowed,allowed,allowed,True,True
in_abs_train_6539,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6375,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_459,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_919,allowed,dismissed,allowed,allowed,False,True
sc_1958_insc_33,dismissed,dismissed,dismissed,dismissed,True,True
sc_1988_insc_300,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6039,dismissed,dismissed,dismissed,dismissed,True,True
sc_2010_insc_133,allowed,allowed,allowed,allowed,True,True
sc_1962_insc_342,allowed,dismissed,allowed,dismissed,False,False
sc_1995_insc_899,allowed,allowed,allowed,allowed,True,True
in_abs_train_2335,allowed,dismissed,allowed,dismissed,False,False
