case_id,reference_outcome,pred_original_sft,reward_original_sft,R_outcome_original_sft,R_issues_original_sft,R_rules_original_sft,R_authority_original_sft,R_reasoning_original_sft,pred_sft10k,reward_sft10k,R_outcome_sft10k,R_issues_sft10k,R_rules_sft10k,R_authority_sft10k,R_reasoning_sft10k,pred_grpo,reward_grpo,R_outcome_grpo,R_issues_grpo,R_rules_grpo,R_authority_grpo,R_reasoning_grpo,original_sft_correct,sft10k_correct,grpo_correct
sc_2018_insc_572,allowed,other,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_2011_insc_277,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.5333333333333333,1.0,0.6666666666666666,0.0,0.0,0.5333333333333333,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_2022_insc_211,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
in_abs_train_3601,dismissed,other,0.2214285714285714,0.0,1.0,0.0,0.1428571428571428,0.2214285714285714,allowed,0.2101,0.0,1.0,0.0,0.1333333333333333,0.22,allowed,0.2654545454545455,0.0,1.0,0.1818181818181818,0.1333333333333333,0.2654545454545455,False,False,False
sc_2014_insc_527,allowed,dismissed,0.14325,0.0,0.5,0.2,0.0,0.15,dismissed,0.15,0.0,0.5,0.2,0.0,0.15,dismissed,0.14325,0.0,0.5,0.2,0.0,0.15,False,False,False
sc_2007_insc_807,other,other,0.382,1.0,0.0,0.0,0.0,0.4,other,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_2006_insc_83,other,other,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,other,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.0868181818181818,0.0,0.0,0.3636363636363636,0.0,0.0909090909090909,True,True,False
sc_2008_insc_663,other,other,0.5875,1.0,0.0,0.75,0.0,0.5875,dismissed,0.1875,0.0,0.0,0.75,0.0,0.1875,dismissed,0.1875,0.0,0.0,0.75,0.0,0.1875,True,False,False
sc_2011_insc_64,other,dismissed,0.2467083333333333,0.0,0.6666666666666666,0.5,0.0,0.2583333333333333,dismissed,0.2467083333333333,0.0,0.6666666666666666,0.5,0.0,0.2583333333333333,dismissed,0.2467083333333333,0.0,0.6666666666666666,0.5,0.0,0.2583333333333333,False,False,False
sc_2015_insc_463,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,False,True,True
sc_2022_insc_560,allowed,other,0.2344090909090909,0.0,1.0,0.1818181818181818,0.0,0.2454545454545454,dismissed,0.2778181818181818,0.0,1.0,0.3636363636363636,0.0,0.2909090909090909,dismissed,0.2344090909090909,0.0,1.0,0.1818181818181818,0.0,0.2454545454545454,False,False,False
sc_1958_insc_112,dismissed,other,0.1309090909090909,0.0,0.0,0.3636363636363636,0.2666666666666666,0.1309090909090909,dismissed,0.559109090909091,1.0,0.5,0.1818181818181818,0.2666666666666666,0.5854545454545454,dismissed,0.5428571428571428,1.0,0.0,0.4,0.2857142857142857,0.5428571428571428,False,True,True
sc_1976_insc_250,dismissed,dismissed,0.5570833333333334,1.0,0.5,0.3333333333333333,0.0,0.5833333333333334,dismissed,0.6192708333333334,1.0,1.0,0.3333333333333333,0.0,0.6833333333333335,dismissed,0.659818181818182,1.0,1.0,0.3636363636363636,0.0,0.690909090909091,True,True,True
sc_2004_insc_52,dismissed,allowed,0.1557620320855615,0.0,0.5,0.1818181818181818,0.1176470588235294,0.1631016042780748,dismissed,0.4422620320855616,1.0,0.0,0.1818181818181818,0.1176470588235294,0.4631016042780749,dismissed,0.6265837104072399,1.0,1.0,0.1538461538461538,0.1176470588235294,0.656108597285068,False,True,True
sc_1997_insc_692,dismissed,dismissed,0.7077611111111113,1.0,1.0,0.4444444444444445,0.2,0.7411111111111113,dismissed,0.591038888888889,1.0,0.6666666666666666,0.2222222222222222,0.2,0.6188888888888889,dismissed,0.4611010101010102,1.0,0.0,0.2222222222222222,0.1818181818181818,0.4828282828282829,True,True,True
sc_1996_insc_1436,dismissed,other,0.02984375,0.0,0.0,0.125,0.0,0.03125,dismissed,0.4416875,1.0,0.0,0.25,0.0,0.4625,allowed,0.02984375,0.0,0.0,0.125,0.0,0.03125,False,True,False
in_abs_train_4445,dismissed,dismissed,0.6326875000000002,1.0,1.0,0.25,0.0,0.6625000000000001,allowed,0.3274285714285714,0.0,1.0,0.5714285714285715,0.0,0.3428571428571428,dismissed,0.7094285714285716,1.0,1.0,0.5714285714285715,0.0,0.742857142857143,True,False,True
sc_2001_insc_268,dismissed,other,0.0,0.0,0.0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.04775,0.0,0.0,0.2,0.0,0.05,False,False,False
in_abs_train_3646,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0416666666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_1975_insc_170,dismissed,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,True,True,True
sc_2010_insc_26,allowed,dismissed,0.2958333333333333,0.0,1.0,0.25,0.2222222222222222,0.2958333333333333,dismissed,0.3583333333333333,0.0,1.0,0.5,0.2222222222222222,0.3583333333333333,dismissed,0.1512083333333333,0.0,0.0,0.5,0.2222222222222222,0.1583333333333333,False,False,False
sc_2007_insc_489,dismissed,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.4,1.0,0.0,0.0,0.0,0.4,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,True,True,True
sc_1995_insc_377,allowed,other,0.0848888888888889,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0888888888888888,allowed,0.4668888888888889,1.0,0.0,0.2222222222222222,0.2222222222222222,0.4888888888888889,allowed,0.4668888888888889,1.0,0.0,0.2222222222222222,0.2222222222222222,0.4888888888888889,False,True,True
sc_1988_insc_149,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_1974_insc_276,allowed,other,0.1089035087719298,0.0,0.0,0.2666666666666666,0.3157894736842105,0.1140350877192982,dismissed,0.1066416666666666,0.0,0.0,0.2666666666666666,0.3,0.1116666666666666,dismissed,0.1407368421052631,0.0,0.0,0.3999999999999999,0.3157894736842105,0.1473684210526315,False,False,False
sc_2004_insc_386,other,other,0.4350012787723786,1.0,0.0,0.1176470588235294,0.1739130434782608,0.4554987212276215,other,0.447457800511509,1.0,0.0,0.1176470588235294,0.2608695652173913,0.4685421994884911,other,0.4554987212276215,1.0,0.0,0.1176470588235294,0.1739130434782608,0.4554987212276215,True,True,True
sc_2013_insc_379,dismissed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.1640641025641026,0.0,0.6666666666666666,0.1538461538461538,0.0,0.1717948717948718,allowed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_1997_insc_815,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.1591666666666666,0.0,0.0,0.6666666666666666,0.0,0.1666666666666666,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_2012_insc_488,allowed,other,0.2692569444444445,0.0,0.6666666666666666,0.4444444444444445,0.25,0.2819444444444444,other,0.1591666666666666,0.0,0.0,0.6666666666666665,0.0,0.1666666666666666,other,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,False,False,False
sc_1993_insc_130,dismissed,other,0.0596875,0.0,0.0,0.25,0.0,0.0625,dismissed,0.5542410714285715,1.0,0.0,0.5714285714285715,0.25,0.5803571428571429,dismissed,0.4625,1.0,0.0,0.25,0.0,0.4625,False,True,True
in_abs_train_5342,allowed,dismissed,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,dismissed,0.2277307692307692,0.0,1.0,0.1538461538461538,0.0,0.2384615384615384,dismissed,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,False,False,False
in_abs_train_1468,dismissed,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.4,1.0,0.0,0.0,0.0,0.4,allowed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_1996_insc_532,other,allowed,0.1999999999999999,0.0,0.0,0.6,0.3333333333333333,0.1999999999999999,allowed,0.382,0.0,1.0,0.6,0.3333333333333333,0.3999999999999999,dismissed,0.187326923076923,0.0,0.0,0.6,0.3076923076923076,0.1961538461538461,False,False,False
sc_2003_insc_710,dismissed,dismissed,0.5252500000000001,1.0,0.5,0.2,0.0,0.55,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,dismissed,0.5252500000000001,1.0,0.5,0.2,0.0,0.55,True,True,True
sc_2016_insc_1177,allowed,allowed,0.5300250000000001,1.0,0.0,0.5,0.2,0.555,allowed,0.555,1.0,0.0,0.5,0.2,0.555,dismissed,0.148025,0.0,0.0,0.5,0.2,0.155,True,True,False
sc_1990_insc_3,allowed,other,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,allowed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,allowed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,False,True,True
sc_2001_insc_592,dismissed,dismissed,0.7109444444444446,1.0,1.0,0.4444444444444445,0.2222222222222222,0.7444444444444446,allowed,0.1347611111111111,0.0,0.0,0.4444444444444445,0.2,0.1411111111111111,dismissed,0.5730000000000001,1.0,0.0,0.6666666666666665,0.2222222222222222,0.6,True,False,True
sc_1996_insc_1459,dismissed,dismissed,0.6326875000000001,1.0,0.0,0.75,0.5,0.6625,dismissed,0.6326875000000001,1.0,0.0,0.75,0.5,0.6625,dismissed,0.642919642857143,1.0,0.0,0.75,0.5714285714285715,0.6732142857142858,True,True,True
sc_2013_insc_441,other,other,0.4584000000000001,1.0,0.4,0.0,0.0,0.48,other,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.08,0.0,0.4,0.0,0.0,0.08,True,True,False
sc_2008_insc_276,allowed,other,0.0625,0.0,0.0,0.25,0.0,0.0625,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.501375,1.0,0.0,0.5,0.0,0.525,False,False,True
sc_1994_insc_211,allowed,other,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,dismissed,0.0714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,dismissed,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,False,False,False
in_abs_train_679,allowed,allowed,0.4625,1.0,0.0,0.25,0.0,0.4625,dismissed,0.310375,0.0,1.0,0.5,0.0,0.325,allowed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,True,False,True
sc_2008_insc_528,dismissed,dismissed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,dismissed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,dismissed,0.4833333333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,True,True,True
sc_2012_insc_175,dismissed,allowed,0.0454545454545454,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.4454545454545455,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,False,True,True
sc_2002_insc_127,dismissed,allowed,0.2350292207792207,0.0,0.0,0.7272727272727273,0.4285714285714285,0.2461038961038961,allowed,0.0654475524475524,0.0,0.0,0.1818181818181818,0.1538461538461538,0.0685314685314685,allowed,0.1916201298701298,0.0,0.0,0.5454545454545454,0.4285714285714285,0.2006493506493506,False,False,False
sc_1997_insc_459,other,other,0.382,1.0,0.0,0.0,0.0,0.4,other,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_1994_insc_609,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_1972_insc_99,allowed,allowed,0.5984666666666667,1.0,0.0,0.6666666666666665,0.4,0.6266666666666667,allowed,0.5711111111111111,1.0,0.0,0.4444444444444445,0.4,0.5711111111111111,dismissed,0.2164666666666666,0.0,0.0,0.6666666666666665,0.4,0.2266666666666666,True,True,False
sc_2008_insc_1098,allowed,other,0.2023690476190476,0.0,0.5,0.3333333333333333,0.1904761904761904,0.2119047619047619,other,0.2220717703349282,0.0,0.5,0.4210526315789473,0.1818181818181818,0.2325358851674641,dismissed,0.2023690476190476,0.0,0.5,0.3333333333333333,0.1904761904761904,0.2119047619047619,False,False,False
sc_2004_insc_626,dismissed,allowed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,False,True,True
sc_1995_insc_142,allowed,dismissed,0.2213863636363636,0.0,0.0,0.7272727272727273,0.3333333333333333,0.2318181818181818,allowed,0.5599772727272728,1.0,0.0,0.5454545454545454,0.3333333333333333,0.5863636363636364,dismissed,0.1743041958041958,0.0,0.0,0.5454545454545454,0.3076923076923076,0.1825174825174825,False,True,False
sc_1996_insc_1100,allowed,other,0.1909999999999999,0.0,0.0,0.6666666666666665,0.2222222222222222,0.1999999999999999,allowed,0.4668888888888889,1.0,0.0,0.2222222222222222,0.2222222222222222,0.4888888888888889,allowed,0.5486111111111112,1.0,0.0,0.4444444444444445,0.25,0.5486111111111112,False,True,True
sc_2024_insc_406,other,other,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,other,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0434090909090909,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,True,True,False
sc_1967_insc_106,dismissed,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,dismissed,0.4775,1.0,0.0,0.4,0.0,0.5,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,True,True,True
sc_2001_insc_101,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_1977_insc_168,dismissed,dismissed,0.5053541666666667,1.0,0.0,0.25,0.4444444444444444,0.5291666666666667,dismissed,0.5053541666666667,1.0,0.0,0.25,0.4444444444444444,0.5291666666666667,dismissed,0.558675,1.0,0.0,0.5,0.4,0.585,True,True,True
sc_2022_insc_1199,allowed,allowed,0.4,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,True,False,True
sc_2007_insc_468,allowed,allowed,0.4630952380952381,1.0,0.0,0.1666666666666666,0.1428571428571428,0.4630952380952381,allowed,0.4630952380952381,1.0,0.0,0.1666666666666666,0.1428571428571428,0.4630952380952381,dismissed,0.0630952380952381,0.0,0.0,0.1666666666666666,0.1428571428571428,0.0630952380952381,True,True,False
sc_2005_insc_408,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,allowed,0.382,1.0,0.0,0.0,0.0,0.4,False,True,True
sc_1968_insc_107,allowed,other,0.0358125,0.0,0.0,0.0,0.25,0.0375,allowed,0.42,1.0,0.0,0.0,0.1333333333333333,0.42,dismissed,0.0616666666666666,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0616666666666666,False,True,False
sc_1986_insc_64,allowed,allowed,0.6499305555555558,1.0,1.0,0.2222222222222222,0.1666666666666666,0.6805555555555557,allowed,0.6499305555555558,1.0,1.0,0.2222222222222222,0.1666666666666666,0.6805555555555557,dismissed,0.2679305555555556,0.0,1.0,0.2222222222222222,0.1666666666666666,0.2805555555555556,True,True,False
sc_1995_insc_731,allowed,dismissed,0.2865000000000001,0.0,1.0,0.4,0.0,0.3,dismissed,0.3,0.0,1.0,0.4,0.0,0.3,dismissed,0.2865000000000001,0.0,1.0,0.4,0.0,0.3,False,False,False
sc_2007_insc_105,other,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_2006_insc_354,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_2024_insc_310,allowed,other,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,allowed,0.4416666666666667,1.0,0.0,0.1666666666666666,0.0,0.4416666666666667,allowed,0.5833333333333334,1.0,0.5,0.3333333333333333,0.0,0.5833333333333334,False,True,True
in_abs_train_6654,dismissed,dismissed,0.7321666666666667,1.0,1.0,0.6666666666666665,0.0,0.7666666666666667,dismissed,0.6555555555555557,1.0,1.0,0.2222222222222222,0.0,0.6555555555555557,dismissed,0.7666666666666667,1.0,1.0,0.6666666666666665,0.0,0.7666666666666667,True,True,True
in_abs_train_2178,dismissed,allowed,0.08,0.0,0.4,0.0,0.0,0.08,dismissed,0.48,1.0,0.4,0.0,0.0,0.48,dismissed,0.48,1.0,0.4,0.0,0.0,0.48,False,True,True
sc_2017_insc_452,allowed,other,0.1146,0.0,0.5,0.0,0.1333333333333333,0.12,allowed,0.42,1.0,0.0,0.0,0.1333333333333333,0.42,allowed,0.42,1.0,0.0,0.0,0.1333333333333333,0.42,False,True,True
sc_1987_insc_328,dismissed,allowed,0.1640641025641026,0.0,0.6666666666666666,0.1538461538461538,0.0,0.1717948717948718,dismissed,0.5827948717948718,1.0,0.6666666666666666,0.3076923076923076,0.0,0.6102564102564102,dismissed,0.5827948717948718,1.0,0.6666666666666666,0.3076923076923076,0.0,0.6102564102564102,False,True,True
in_abs_train_723,dismissed,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.4554615384615385,1.0,0.0,0.3076923076923076,0.0,0.4769230769230769,True,False,True
sc_1975_insc_32,dismissed,other,0.2,0.0,1.0,0.0,0.0,0.2,allowed,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_1973_insc_105,allowed,other,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,allowed,0.6833333333333335,1.0,1.0,0.3333333333333333,0.0,0.6833333333333335,dismissed,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,False,True,False
sc_2022_insc_573,dismissed,other,0.2078529411764706,0.0,1.0,0.0,0.1176470588235294,0.2176470588235294,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.2078529411764706,0.0,1.0,0.0,0.1176470588235294,0.2176470588235294,False,False,False
sc_2015_insc_691,allowed,dismissed,0.0795833333333333,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,dismissed,0.2705833333333333,0.0,0.6666666666666666,0.6,0.0,0.2833333333333333,dismissed,0.0955,0.0,0.0,0.4,0.0,0.1,False,False,False
sc_1996_insc_404,dismissed,other,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,dismissed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,dismissed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,False,True,True
in_abs_train_2924,dismissed,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_2003_insc_674,dismissed,allowed,0.12415,0.0,0.4,0.2,0.0,0.13,dismissed,0.5061500000000001,1.0,0.4,0.2,0.0,0.53,allowed,0.13,0.0,0.4,0.2,0.0,0.13,False,True,False
sc_2014_insc_792,allowed,dismissed,0.1061111111111111,0.0,0.0,0.4444444444444445,0.0,0.1111111111111111,dismissed,0.3501666666666667,0.0,1.0,0.6666666666666665,0.0,0.3666666666666666,dismissed,0.119375,0.0,0.0,0.5,0.0,0.125,False,False,False
sc_1962_insc_303,allowed,allowed,0.5,1.0,0.5,0.0,0.0,0.5,allowed,0.4995384615384616,1.0,0.5,0.0,0.1538461538461538,0.5230769230769231,dismissed,0.2825174825174825,0.0,0.5,0.5454545454545454,0.3076923076923076,0.2825174825174825,True,True,False
sc_1973_insc_229,allowed,other,0.090314479638009,0.0,0.0,0.3076923076923076,0.1176470588235294,0.0945701357466063,dismissed,0.2277307692307692,0.0,1.0,0.1538461538461538,0.0,0.2384615384615384,dismissed,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,False,False,False
sc_2009_insc_1311,dismissed,dismissed,0.5142857142857143,1.0,0.0,0.2857142857142857,0.2857142857142857,0.5142857142857143,dismissed,0.5093333333333334,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5333333333333333,dismissed,0.6166666666666667,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6166666666666667,True,True,True
sc_1999_insc_452,allowed,dismissed,0.0434090909090909,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,allowed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,allowed,0.4254090909090909,1.0,0.0,0.1818181818181818,0.0,0.4454545454545455,False,True,True
sc_2002_insc_318,allowed,dismissed,0.2506875,0.0,1.0,0.25,0.0,0.2625,dismissed,0.2,0.0,1.0,0.0,0.0,0.2,allowed,0.6326875000000002,1.0,1.0,0.25,0.0,0.6625000000000001,False,False,True
sc_1961_insc_217,dismissed,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,allowed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_2016_insc_879,allowed,allowed,0.7894666666666668,1.0,1.0,0.6666666666666665,0.4,0.8266666666666667,other,0.3406166666666666,0.0,0.5,0.6666666666666665,0.6,0.3566666666666666,allowed,0.8181166666666667,1.0,1.0,0.6666666666666665,0.6,0.8566666666666667,True,False,True
sc_2016_insc_604,other,other,0.382,1.0,0.0,0.0,0.0,0.4,other,0.4584000000000001,1.0,0.4,0.0,0.0,0.48,dismissed,0.0764,0.0,0.4,0.0,0.0,0.08,True,True,False
sc_2020_insc_585,other,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,other,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_2007_insc_487,allowed,dismissed,0.1750833333333333,0.0,0.5,0.3333333333333333,0.0,0.1833333333333333,dismissed,0.1352916666666666,0.0,0.5,0.1666666666666666,0.0,0.1416666666666666,dismissed,0.1416666666666666,0.0,0.5,0.1666666666666666,0.0,0.1416666666666666,False,False,False
sc_1977_insc_190,dismissed,dismissed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,dismissed,0.525,1.0,0.0,0.5,0.0,0.525,dismissed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,True,True,True
sc_2022_insc_578,dismissed,allowed,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,allowed,0.0734615384615384,0.0,0.0,0.3076923076923076,0.0,0.0769230769230769,allowed,0.2102564102564102,0.0,0.6666666666666666,0.3076923076923076,0.0,0.2102564102564102,False,False,False
sc_1952_insc_79,dismissed,other,0.1,0.0,0.0,0.1818181818181818,0.3636363636363636,0.1,allowed,0.0272727272727272,0.0,0.0,0.0,0.1818181818181818,0.0272727272727272,dismissed,0.5454545454545455,1.0,0.0,0.3636363636363636,0.3636363636363636,0.5454545454545455,False,False,True
sc_2014_insc_147,allowed,other,0.0367307692307692,0.0,0.0,0.1538461538461538,0.0,0.0384615384615384,allowed,0.4502142857142857,1.0,0.0,0.2857142857142857,0.0,0.4714285714285714,allowed,0.382,1.0,0.0,0.0,0.0,0.4,False,True,True
sc_2002_insc_279,dismissed,dismissed,0.5,1.0,0.5,0.0,0.0,0.5,allowed,0.0955,0.0,0.5,0.0,0.0,0.1,dismissed,0.5,1.0,0.5,0.0,0.0,0.5,True,False,True
sc_2013_insc_691,allowed,other,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.2506875,0.0,1.0,0.25,0.0,0.2625,dismissed,0.2506875,0.0,1.0,0.25,0.0,0.2625,False,False,False
sc_2017_insc_896,other,other,0.4422559523809524,1.0,0.0,0.1666666666666666,0.1428571428571428,0.4630952380952381,other,0.482047619047619,1.0,0.0,0.3333333333333333,0.1428571428571428,0.5047619047619047,dismissed,0.1233333333333333,0.0,0.0,0.3333333333333333,0.2666666666666666,0.1233333333333333,True,True,False
